Date,Open,High,Low,Close,Volume,"Relative Strength Index - RSI - RSI(14)","MACD - MACD(12,26,9)","MACD - Histogram","MACD - Signal Line(MACD(12,26,9),9,Modern)","Exponential Moving Average - EMA - EMA(10,Modern)","Exponential Moving Average - EMA - EMA(60,Modern)","Slow %K - SS %K(14,3)","Slow %D - SS %D(3)","BOLLINGER BAND ® - BB - BBUpper(20,2)","BOLLINGER BAND ® - BB - BBLower(20,2)","Historical Volatility - HV - HV(Close,20,251)","Volatility (HVs & IVs) - VOL - hv360","Volatility (HVs & IVs) - VOL - iv360"
04/30/2019,293.49,294.34,291.92,294.02,81112081,73.3758993117625,3.04052623221497,0.0762037757154013,2.96432245649957,292.000248849074,282.602615527474,94.9723247232474,92.0505321439767,294.747238292032,285.175761707968,5.12059628678726,15.572699546814,15.403413772583
05/01/2019,294.72,294.95,291.8,291.81,71671870,62.1566986948399,2.836536307019,-0.102228919584455,2.93876522660346,291.965658149242,282.90449698559,81.3583685203487,89.3007072716747,294.732251053587,285.774748946413,6.02337980993329,15.5781002044678,15.724928855896
05/02/2019,291.68,292.7,289.52,291.18,65030170,59.3698867919638,2.59413353021853,-0.275705357107944,2.86983888732647,291.822811213016,283.175824953275,65.3789915570021,80.5698949335325,294.622501210359,286.360498789641,6.12181489558326,15.5791997909546,15.6838502883911
05/03/2019,292.82,294.34,291.2998,294.03,56543653,66.6536664680581,2.60200447682536,-0.214267528400891,2.81627200522625,292.224118265195,283.531699544971,61.5252321753231,69.4208640842244,294.945804470066,286.722195529934,6.87066324706846,15.5982999801636,15.4124002456665
05/06/2019,289.25,293.31,288.9,292.82,107198069,61.6042129874059,2.48199448369024,-0.267422017228804,2.74941650091905,292.332460398796,283.83623398612,64.606362551248,63.8368620945241,295.107289455264,286.985710544736,6.97358858839376,15.6026000976563,15.7677507400513
05/07/2019,290.15,290.81,285.81,287.93,144729908,46.3291545958166,1.9695992527873,-0.623853798505395,2.5934530512927,291.53201305356,283.97045582264,53.6372007366481,59.9229318210728,295.175642255475,286.831357744526,9.34738467414152,15.646900177002,16.8273963928223
05/08/2019,287.53,289.43,286.87,287.53,91568287,45.3388277143139,1.51379559036724,-0.863725968740369,2.37752155910761,290.804374316549,284.087162189111,32.5600325600324,50.2678652826426,295.148618890407,286.880381109594,9.17585577173675,15.6472997665405,16.6259689331055
05/09/2019,285.23,287.33,283.3,286.66,103471104,43.1770022728764,1.07003151764076,-1.04599203317348,2.11602355081424,290.05085171354,284.171517527173,24.0561309722686,36.7511214229828,295.334377511658,286.531622488342,9.14708755238828,15.6336002349854,16.5860061645508
05/10/2019,285.62,288.94,282.3,288.1,112429293,47.6281893611039,0.825030816585638,-1.03279418738288,1.85782500396852,289.696151401988,284.3003202312,32.5358851674642,29.7173495665882,295.342727627213,286.512272372787,9.33741619117248,15.6374998092651,16.0979080200195
05/13/2019,282.42,283.49,279.93,280.86,127290527,33.4434000739777,0.0461267822366835,-1.44935857738547,1.49548535962215,288.089578419808,284.187522846571,25.6612410986776,27.4177524128032,296.690054495951,284.234945504049,12.6390565451388,15.7840995788574,17.4641723632813
05/14/2019,281.99,285.1,281.85,283.4,77003230,40.1750426508406,-0.36203024504232,-1.48601248373158,1.12398223868926,287.236927798025,284.161702425371,23.8931834153198,27.3634365604869,297.082241216314,283.185758783686,13.1885151257863,15.7981996536255,16.8376007080078
05/15/2019,281.59,285.77,281.36,285.06,73956407,44.1506808840419,-0.545264038550954,-1.33539702179217,0.790132983241215,286.841122743838,284.191154804867,21.1495783399911,23.5680009513293,297.170564715481,282.587435284519,13.4081559260205,15.8051996231079,16.5330657958984
05/16/2019,285.84,289.21,285.76,287.7,76749643,49.857698899556,-0.472011152683933,-1.00971530874012,0.537704156056185,286.997282244959,284.306198909626,36.329338659565,27.124033471625,297.143308689025,282.439691310976,13.8580833477499,15.8212995529175,15.9260997772217
05/17/2019,285.14,288.6,285.1207,285.84,100353024,46.2702409246563,-0.557616314438462,-0.876256376395718,0.318640061957255,286.78686729133,284.356487469966,41.7443408788282,33.0744192927945,297.131459862129,282.033540137871,13.9979812866317,15.8252000808716,16.1313915252686
05/20/2019,284.06,285.43,283.12,283.95,62877610,42.8929097860591,-0.769100514508921,-0.870192461172941,0.10109194666402,286.271073238361,284.343160011934,39.2809587217043,39.1182127533656,297.193532925378,281.339467074623,14.1368576912036,15.8338003158569,16.5579624176025
05/21/2019,285.83,286.93,285.55,286.51,46847085,48.3881210990426,-0.72181206140732,-0.658323206457072,-0.0634888549502478,286.31451446775,284.414203945969,37.142857142857,39.3893855811296,296.780002553626,281.115997446375,14.1390983722438,15.8503999710083,15.9496002197266
05/22/2019,285.45,286.69,285.1,285.63,49482472,46.7237156540461,-0.746736355286089,-0.546598000268673,-0.200138355017416,286.190057291795,284.454066111675,37.1806569343065,37.8681575996224,296.425187970061,280.810812029939,14.1512917126237,15.8527002334595,15.9518003463745
05/23/2019,283.16,283.21,280.57,282.14,98733847,40.7388239678663,-1.0361586783502,-0.668816258666231,-0.367342419683974,285.453683238742,284.37819509162,34.3364928909952,36.2200023227194,296.246986137593,279.998013862408,14.688441825532,15.8830995559692,16.7334804534912
05/24/2019,283.74,284.2,282.09,282.78,55268095,42.2009304427438,-1.20005185250756,-0.666167546258866,-0.53388430624869,284.967559013516,284.325795252551,27.8251874838375,33.1141124363795,295.652900272261,279.529099727739,14.5758095023859,15.8830995559692,16.6511993408203
05/28/2019,283.09,284.15,280.13,280.15,70029356,38.046737923245,-1.52458295075047,-0.792558915601424,-0.732024035149046,284.091639192877,284.188883932795,15.63981042654,25.933830267124,295.047504528704,278.762495471296,14.7498868744643,15.893500328064,17.2026824951172
05/29/2019,278.91,279.36,276.71,278.27,104972927,35.3666714547638,-1.91144255249912,-0.943534813880063,-0.967907738619062,283.033159339626,283.994822164507,14.0815085158149,19.1821688087306,294.40047983819,277.83452016181,14.7848655470727,15.9004001617432,17.3411293029785
05/30/2019,279.11,280.04,277.805,279.03,62523780,37.2897932817206,-2.13212808033643,-0.931376273373893,-1.20075180696254,282.305312186967,283.832041109933,11.8840579710144,13.8684589711229,293.877314856876,277.079685143124,14.7928728695676,15.9018001556396,17.2650127410889
05/31/2019,276.2,277.12,275.24,275.27,86862782,32.1871852286158,-2.58067511120225,-1.10393864339177,-1.47673646781048,281.026164516609,283.551318450591,10.033358994098,11.9996418269755,293.757694705613,275.608305294387,15.3271103553093,15.942099571228,17.8377494812012
06/03/2019,275.31,276.5521,273.09,274.57,96427952,31.3277246417246,-2.95853190049939,-1.18543634615113,-1.77309555434826,279.85231642268,283.256848993194,8.99272129607886,10.3033794203968,292.740196011164,274.679803988836,14.5988591456742,15.9435997009277,17.7409152984619
06/04/2019,277.12,280.68,276.62,280.53,77231889,44.8342939231412,-2.74541648584051,-0.777856745193796,-1.96755974064671,279.975531618557,283.167444108171,19.3681021423934,12.7980608108565,291.186115489568,275.004884510432,17.0478323777589,16.043399810791,17.0396766662598
06/05/2019,282.33,282.99,280.32,282.96,71169717,49.2196419870958,-2.35331276796427,-0.308602421854046,-2.04471034611022,280.518162233365,283.160642662002,38.8544251447478,22.4050828610731,290.627761145295,275.066238854706,16.5266612539734,16.0590991973877,16.5630512237549
06/06/2019,283.29,285.55,282.57,284.8,69430381,52.3110002155322,-1.87250999449464,0.13776028129247,-2.01027027578711,281.296678190935,283.21439208292,60.7748691099477,39.6657987990294,290.249893808529,275.171106191471,16.7280168766571,16.0671005249023,16.5506992340088
06/07/2019,285.93,288.85,285.74,287.65,74272199,56.7072326291776,-1.24712309226635,0.610517746816605,-1.85764083908295,282.451827610765,283.359821850693,76.2608145178307,58.6300362575085,290.414585553777,275.105414446223,17.0948521816542,16.0844993591309,16.2416000366211
06/10/2019,289.37,290.82,288.8734,288.97,60799053,58.6103599098441,-0.637636224796779,0.97600369142894,-1.61363991622572,283.636949863353,283.543762117883,86.0204081632653,74.3520305970143,290.587766889066,275.019233110934,17.0793644767096,16.0781993865967,16.2857112884521
06/11/2019,290.99,291.4,288.1805,288.9,58641325,58.4635867193626,-0.158435559687575,1.16416348523052,-1.32259904491809,284.593868070016,283.719376474674,89.2857142857143,83.8556456556032,291.368000781022,275.042999218978,14.1752216527295,16.0701007843018,16.4598960876465
06/12/2019,288.64,289.26,287.815,288.39,47096312,57.3370012602319,0.178128329610956,1.20058189962324,-1.02245357001228,285.284073875468,283.872511672226,86.4581416743331,87.2547547077706,291.925280987076,274.984719012925,13.9244798749451,16.0673007965088,16.408899307251
06/13/2019,289.4,289.98,288.62,289.58,48945156,59.3074063737444,0.534716808923406,1.24573630314855,-0.711019494225144,286.065151352655,284.059642437071,86.6557436737666,87.4665332112711,292.542674559578,274.819325440422,13.8565047074916,16.0615997314453,16.3369407653809
06/14/2019,289.26,289.93,288.41,289.26,52324716,58.5246427782794,0.782474542755949,1.19479522958487,-0.412320686828925,286.6460329249,284.230145963724,87.3111232477699,86.808336198623,292.786708236311,274.73129176369,13.5047845684905,16.06130027771,16.0592365264893
06/17/2019,289.52,290.22,289.18,289.37,39205709,58.7263040207157,0.976444567351166,1.11101220334407,-0.134567635992907,287.141299665827,284.398665768192,89.0952120881122,87.6873596698827,293.25244472453,274.618555275471,13.2679634245152,16.0603008270264,16.0820064544678
06/18/2019,291.39,293.57,290.99,292.4,85434823,63.9289650732844,1.35899721263399,1.19485187890152,0.164145333732473,288.097426999313,284.661004595465,90.6479859894922,89.0181071084579,294.379025097255,274.336974902746,13.4117092167835,16.0827007293701,16.0353698730469
06/19/2019,292.55,293.65,291.47,293.06,78674377,64.9649209637432,1.69588037104495,1.22538802984998,0.470492341194969,288.999712999438,284.936381493974,93.614153327717,91.1191171351069,295.372438710405,273.998561289595,13.122837516504,16.0725994110107,15.7893886566162
06/20/2019,296.04,296.3093,293.1255,295.86,116570017,69.0287892514544,2.16385571884791,1.35469070212236,0.809165016725558,290.247037908631,285.294532920401,96.5618984333785,93.608012583529,296.942620630681,273.451379369319,13.3453977359114,16.0828990936279,15.5572004318237
06/21/2019,294.13,295.52,293.76,294,83309466,63.7396410973652,2.35746767830778,1.23864212926578,1.118825549042,290.929394652516,285.579958070552,94.7240052561424,94.9666856724124,298.044897796397,273.535102203604,12.6636314113232,16.0893001556396,15.9347972869873
06/24/2019,294.23,294.58,293.47,293.64,47582730,62.7376633976286,2.45357428269023,1.06779898691858,1.38577529577165,291.422231988422,285.84422174037,90.7842215087465,94.0233750660889,298.962948693482,273.703051306518,12.7163736903626,16.0706996917725,15.8653287887573
06/25/2019,293.7,293.73,290.64,290.76,82028656,55.2544159656206,2.27116692962591,0.708313307083407,1.5628536225425,291.301826172346,286.005394798063,78.6961809384858,88.0681359011247,299.299884161009,274.427115838991,12.7772815933814,16.0916996002197,16.2848377227783
06/26/2019,291.75,292.31,290.345,290.47,51584902,54.5488501047658,2.0792390384259,0.413108332706718,1.66613070571918,291.150585050101,286.151775296487,65.1150556232459,78.1984860234925,299.34813561547,275.59886438453,12.424465858547,16.0876998901367,16.2581233978271
06/27/2019,291.31,292.06,290.89,291.5,40355239,56.6654035206476,1.98733839388541,0.256966150532984,1.73037224335242,291.214115040992,286.32712692611,50.6205244048545,64.8105869888618,299.429959189909,276.764040810092,12.432821894559,16.0762996673584,16.0871982574463
06/28/2019,292.58,293.55,292.01,293,59350929,59.6148769387513,2.01234685307577,0.225579687778675,1.78676716529709,291.538821397175,286.545909649844,49.3506399253935,55.0287399844977,298.842198240644,279.124801759356,10.9831653901851,16.0809001922607,15.9271001815796
07/01/2019,296.68,296.92,294.33,295.66,79107474,64.26039865344,2.22120137975685,0.347547371567804,1.87365400818904,292.288126597689,286.844732284276,64.0578532667014,54.6763391989829,297.791153164999,282.284846835001,10.9601614873165,16.0983009338379,15.3306493759155
07/02/2019,295.61,296.49,294.68,296.43,61504544,65.4976433913326,2.42094550886873,0.437833200543745,1.98311230832498,293.041194489018,287.159003356922,80.622613398291,64.6770355301284,297.737665379294,283.928334620706,8.72907525595114,16.0995998382568,15.0099334716797
07/03/2019,297.18,298.82,297.02,298.8,40898896,69.049209927647,2.73891090337099,0.604638876036809,2.13427202733418,294.088250036469,287.540675378007,93.6842105263159,79.4548923971026,298.367635983051,284.882364016949,8.6732921203083,16.0995998382568,14.7897672653198
07/05/2019,297.44,298.64,296.01,298.46,51677326,67.9682917876515,2.92969392295686,0.63633751649814,2.29335640645872,294.883113666202,287.898686021351,96.953781512605,90.4202018124038,298.912884858947,285.703115141053,8.65718945930688,16.0750007629395,14.9179754257202
07/08/2019,297.01,298.2579,296.22,296.82,45841772,62.8569272803911,2.9149547625417,0.497278684866383,2.41767607767531,295.235274817802,288.191188119012,91.6564417177914,94.0981445855706,299.286918008066,286.246081991935,8.5937317944906,16.0580997467041,15.2212409973145
07/09/2019,295.54,297.52,295.48,297.19,41101279,63.5234075815054,2.89970379911057,0.385622177148203,2.51408162196237,295.590679396383,288.486231131503,84.9943587814967,91.2015273372975,299.725091541932,286.629908458068,8.52034679474619,16.0583992004395,15.3229999542236
07/10/2019,298.37,299.66,297.78,298.61,58595558,66.0418110740637,2.96798633432422,0.363123769889486,2.60486256443474,296.139646778859,288.81815797965,82.1816105082809,86.2774703358562,300.309136020273,287.016863979728,8.57720464025834,16.0627002716064,15.0707473754883
07/11/2019,299.32,299.58,298.2,299.31,50889481,67.2424617995429,3.04350129684974,0.350910985932003,2.69259031091774,296.716074637248,289.16215279999,88.8212506917542,85.3324066605104,300.826815047288,287.591184952713,8.48378708755279,15.9555997848511,15.0708036422729
07/12/2019,299.85,300.73,299.51,300.65,40354410,69.4679226709055,3.17487625271048,0.385828753434191,2.78904749927629,297.431333794112,289.538803527859,94.8991900740993,88.6340170913779,301.587585713748,287.937414286252,8.49696148407742,15.5471000671387,15.0959320068359
07/15/2019,301.13,301.13,300.19,300.75,33910261,69.6337210076517,3.24960163120295,0.368443305541331,2.88115832566162,298.034727649728,289.90638374006,97.3429555519106,93.6877987725878,302.147001762117,288.526998237883,8.44541481101955,15.4638004302979,15.1203002929688
07/16/2019,300.65,300.88,299.44,299.71,40567964,65.6414500904729,3.18815169547821,0.245594695853275,2.94255699962494,298.339322622505,290.22781378137,94.1167266468469,95.4529574242854,302.335556603153,289.372443396847,8.64706442734521,15.4596004486084,15.266580581665
07/17/2019,299.75,299.93,297.74,297.74,44102443,58.7682252966192,2.94652394873685,0.00317355928953322,2.94335038944732,298.230354872959,290.474114968866,83.6843759823955,91.7146860603841,302.449569822631,289.792430177369,8.4947915752803,15.128999710083,15.6181001663208
07/18/2019,297.19,299.25,296.7,298.83,51701687,61.1896706106141,2.81058740700229,-0.106210385956026,2.91679779295831,298.339381259693,290.74807841251,76.41399900481,84.7383672113506,302.679401035896,290.139598964104,8.5385265719223,15.128999710083,15.5425996780396
07/19/2019,300.04,300.07,296.96,297.17,71081238,55.8137808600567,2.5396332799225,-0.301731610428653,2.84136489035115,298.126766485204,290.958633218657,63.1116207951072,74.4033319274374,302.747940299406,290.202059700594,8.2123485904549,0,0
07/22/2019,297.61,298.5,297.04,297.9,43687404,57.5788203828271,2.35663921135659,-0.387780543195645,2.74441975455224,298.085536215167,291.186219014766,57.5771122038444,65.7009106679204,302.865052864973,290.474947135028,7.8718157775085,0,0
07/23/2019,299.14,300.03,298.22,300.03,44657973,62.3096682198079,2.35632603272114,-0.310474977464877,2.66680101018602,298.439075085136,291.476179047069,56.137566137566,58.9420997121723,303.185635811932,290.793364188068,8.15835136515025,0,0
07/24/2019,299.19,301.44,299.09,301.44,47213232,65.0854592333534,2.44170657900139,-0.180075544947703,2.62178212394909,298.98469779693,291.802861701264,76.0243632336653,63.2463471916917,303.30722985191,291.73977014809,7.14808466266356,0,0
07/25/2019,300.94,301,299.11,300,55394092,60.2085670029962,2.36590265852004,-0.204703572343241,2.57060623086328,299.169298197488,292.071620334009,85.5435401252133,72.568489832148,302.880528659887,293.119471340114,7.46352515875177,0,0
07/26/2019,300.76,302.23,300.62,302.01,45084077,64.2367935195402,2.4398921492139,-0.104571265319504,2.54446341453341,299.685789434308,292.397468847648,91.1087305838242,84.2255446475674,302.70652607023,294.344473929771,7.65091134172753,0,0
07/29/2019,301.88,301.93,300.85,301.46,38126462,62.3760209848371,2.42618144079216,-0.0946255789929955,2.52080701978516,300.008373173525,292.694601016578,86.677631578947,87.7766340959947,302.467205870079,295.429794129921,7.64396852472747,0,0
07/30/2019,299.91,301.17,299.49,300.72,45849045,59.863413640914,2.32875930239004,-0.153638173916095,2.48239747630614,300.137759869248,292.9577288521,85.9629421673215,87.9164347766974,302.455735855013,295.947264144987,7.20333600828868,0,0
07/31/2019,300.99,301.2,295.2,297.43,104245162,50.1845223136896,1.9634427061788,-0.415163816101871,2.37860652228067,299.645439893021,293.104360693015,60.8623548922056,77.8343095461579,302.361395657434,296.141604342567,8.29507504141528,0,0
08/01/2019,297.6,300.87,293.96,294.84,142646576,44.1348195147076,1.44824089768076,-0.744292499679924,2.19253339736069,298.771723548835,293.161266899801,34.2294767162747,60.3515912586004,302.709471963799,295.397528036202,8.33278037094832,0,0
08/02/2019,293.85,294.12,290.9,292.62,116749695,39.7154379943606,0.850994570251487,-1.07323106168736,1.92422563193885,297.653228358138,293.14352044407,18.1374389785957,37.7430901956918,303.369385740784,294.153614259216,8.68370019886515,14.9216995239258,0
08/05/2019,288.09,288.21,281.72,283.82,178745449,27.8224708794067,-0.328625709874018,-1.80228107345029,1.47365536357627,295.138095929386,292.837831249182,11.7177761156818,21.3615639368505,306.07632335021,290.14667664979,13.5608493505179,15.1167001724243,18.1434993743896
08/06/2019,285.91,288.04,284.28,287.8,120711682,37.0097936791728,-0.931591733221694,-1.92419767743837,0.99260594421668,293.803896669497,292.672656454127,18.9111747851002,16.2554632931257,306.788161161933,288.495838838067,14.6884155829017,15.1098003387451,17.5530700683594
08/07/2019,284.4,288.82,282.04,287.97,140572265,37.3764634337471,-1.37982332720378,-1.89794341713637,0.518120089932588,292.743188184134,292.518470996615,23.4519746465138,18.0269751824318,307.161978909647,287.058021090353,14.5226551922276,15.1042003631592,17.49169921875
08/08/2019,289.62,293.62,289.01,293.62,87713904,48.1741908194657,-1.264565193404,-1.42614822666927,0.161583033265271,292.902608514292,292.554586701644,39.3791646351373,27.2474380222503,306.934235776549,286.716764223451,16.3192717481162,15.160400390625,16.5668125152588
08/09/2019,292.58,293.24,289.65,291.62,93729958,45.203014675926,-1.31939639691234,-1.18478354414209,-0.134612852770251,292.669406966239,292.523944514705,45.587518283764,36.1395525218049,306.565428555407,286.182571444593,16.3139382955739,15.1704998016357,16.7966995239258
08/12/2019,289.96,291.6052,287.02,288.07,65527632,40.4358162808625,-1.6305103438558,-1.19671799286844,-0.433792350987362,291.833151154195,292.377913547009,45.7500406305866,43.5722411831624,306.333337528848,285.146662471152,16.7282444516642,15.2061004638672,17.8083724975586
08/13/2019,287.74,294.15,287.36,292.55,94792972,47.9027902084212,-1.4983003553487,-0.851606403489074,-0.64669395185963,291.963487307978,292.383555725796,44.0110515195838,45.116203477978,305.898139215514,284.865860784487,17.8354751406141,15.2547998428345,16.9129848480225
08/14/2019,288.07,288.74,283.76,283.9,135622053,37.9980420721504,-2.06767087312414,-1.13678153701161,-0.930889336112533,290.497398706527,292.105406357737,31.4643263448723,40.4084728316807,306.262768035352,283.117231964648,20.5001870513785,15.3954000473022,18.5926990509033
08/15/2019,284.88,285.64,282.39,284.65,101929845,39.1724335923474,-2.43036662496382,-1.19958183108103,-1.23078479388279,289.434235305341,291.860966805024,26.0329903642004,33.8361227428853,306.173236710306,281.788763289694,20.4638097078046,15.3965997695923,18.627815246582
08/16/2019,286.48,289.33,284.7138,288.85,85825286,45.4084292403905,-2.35179074250249,-0.896804758895757,-1.45498598360673,289.32801070437,291.762246581909,20.3322259136211,25.9431808742311,305.860930221015,281.269069778985,21.2907105793915,15.4350004196167,17.8807716369629
08/19/2019,292.19,293.08,291.44,292.33,53640153,49.9838424643536,-1.98582056971935,-0.424667668890097,-1.56115290082925,289.873826939939,291.780861448076,34.9332431975662,27.0994864917957,305.428421223597,281.144578776404,21.7811572739096,15.4603996276855,17.2145004272461
08/20/2019,291.77,292.36,289.95,290.09,51652752,47.2393496359572,-1.85515082671583,-0.235198340709259,-1.61995248600657,289.913131132677,291.725423367811,44.9320254689381,33.3991648600416,304.595717810966,280.983282189035,21.6883618953136,15.474100112915,17.8530921936035
08/21/2019,292.48,292.86,291.72,292.45,49723430,50.3335219348743,-1.54337081921489,0.0612653334333468,-1.60463615264823,290.374380017645,291.749179978702,58.186447316882,46.0172386611286,303.459145650631,281.22085434937,21.8539775518049,15.4862003326416,17.1157054901123
08/22/2019,293.23,293.93,290.4,292.36,51739292,50.2125841205254,-1.28868994930144,0.252756962677432,-1.54144691197887,290.735401832619,291.769206864646,67.5755510111338,56.8980079323178,302.508671258255,281.407328741745,21.8229070500657,15.4428997039795,17.3892993927002
08/23/2019,290.92,292.76,283.47,284.85,149318151,41.2960610799207,-1.67355604894988,-0.105687309576802,-1.56786873937308,289.665328772143,291.542347623183,65.4043819312958,63.7221267531037,301.013031826836,281.186968173164,23.2723830343264,15.5975999832153,18.0678577423096
08/26/2019,287.27,288,285.58,288,72620598,45.6551586430997,-1.70473540281745,-0.109493330755499,-1.59524207206195,289.362541722662,291.42620507816,52.9604365620738,61.9801231681676,299.196980843756,281.657019156245,23.790016624135,15.6231002807617,18.5221004486084
08/27/2019,289.54,289.95,286.03,286.87,68262998,44.3819821423832,-1.79987893758187,-0.163709492415933,-1.63616944516593,288.909352318542,291.276821305106,36.8260144524737,51.7302776486142,297.240205762943,282.228794237057,23.7971661002656,15.4799995422363,18.7546634674072
08/28/2019,286.14,289.07,285.25,288.89,59852324,47.2157280318905,-1.69277055100036,-0.0452808846675457,-1.64748966633282,288.90583371517,291.198564868873,47.5442043222005,45.7768851122491,295.93356934765,282.68143065235,23.7886784813645,15.3819999694824,18.5159187316895
08/29/2019,291.72,293.16,290.61,292.58,57998913,52.0244034115846,-1.29520391705756,0.281828599420205,-1.57703251647777,289.573863948776,291.243857823992,60.0056689342405,48.1252959029714,295.509075124257,282.879924875744,24.1307246922539,15.2538995742798,17.7932968139648
08/30/2019,294.22,294.2399,291.42,292.45,62961780,51.8452062196185,-0.979330298816819,0.478161774128759,-1.45749207294558,290.096797776271,291.283403469107,75.6292780019169,61.0597170861191,295.482540002248,282.889459997753,23.9825046924744,15.2538995742798,18.0720081329346
09/03/2019,290.57,291.58,289.27,290.74,69252354,49.4331902863813,-0.857100765450809,0.480313045995815,-1.33741381144662,290.213743635131,291.265586961923,80.654713224553,72.0965533869033,295.353661618473,283.710338381527,21.2768182868655,15.1900997161865,18.172399520874
09/04/2019,293.14,294.055,292.31,294.04,47003957,53.8913580754078,-0.488321492694524,0.67927385500168,-1.1675953476962,290.909426610562,291.356551323827,84.5576755921993,80.2805556062229,295.924034210437,283.763965789563,21.0880729380511,15.1824998855591,17.9993934631348
09/05/2019,296.79,298.83,296.64,297.82,83356779,58.4140783637839,0.107711515791948,1.02024549079052,-0.912533974998574,292.16589449955,291.568467673866,87.94207855647,84.3848224577406,297.265968305731,283.40703169427,21.4891279000986,15.1042995452881,17.3723011016846
09/06/2019,298.17,298.76,297.42,298.05,49584290,58.6796624075319,0.591809040779424,1.2034744126224,-0.611665371842974,293.235731863269,291.78097693046,95.3255704147768,89.2751081878152,298.145135427819,282.970864572181,20.4445173713423,15.0687999725342,17.1933994293213
09/09/2019,299.14,299.24,297.16,298.2,51260290,58.8641741352717,0.976309277840528,1.2703797197468,-0.294070441906274,294.138326069947,291.991436703232,93.912669391267,92.3934394541711,299.16867398537,282.60532601463,20.2492751816316,15.0441999435425,17.20849609375
09/10/2019,297.36,298.2,295.97,298.13,57947101,58.7323699792095,1.26084582507826,1.24393301358763,0.0169128114906336,294.86408496632,292.192701073618,93.7526652452025,94.3303016837486,300.13523870458,282.64476129542,19.6399653145117,15.0310001373291,17.2223320007324
09/11/2019,298.47,300.34,297.75,300.25,68821066,61.5410241548131,1.63852151507848,1.29728696287028,0.341234552208203,295.843342245171,292.456874808909,95.3728568477587,94.3460638280759,301.330998116379,282.219001883621,19.0846785392172,14.9187002182007,17.2663612365723
09/12/2019,301.25,302.46,300.41,301.29,72908745,62.8758583484489,1.99871162530565,1.32598165847795,0.672729966827692,296.83364365514,292.746485470912,95.40964555491,94.8450558826236,302.339699791657,282.949300208344,15.0968463062518,14.9160995483398,16.7000160217285
09/13/2019,301.78,302.17,300.68,301.09,62104838,62.4271291686835,2.24218009770232,1.2555601046997,0.986619993002617,297.607526626933,293.020043324325,95.0442811381196,95.275594513596,303.098584457685,283.834415542315,15.1517339308428,14.8605003356934,16.7957000732422
09/16/2019,299.84,301.1378,299.45,300.16,58191175,60.2730522566556,2.33319180573164,1.07725745018322,1.25593435554842,298.071612694763,293.254140264511,90.9380265867816,93.797317759937,303.83995921688,284.224040783121,14.6143046053097,14.8557996749878,17.0500087738037
09/17/2019,299.94,301.02,299.75,300.92,42904427,61.443889126327,2.43853497520496,0.94608049572523,1.49245447947973,298.589501295715,293.505479927969,89.9089676544646,91.9637584597885,304.677552613408,284.245447386592,14.1308199759093,14.842399597168,17.177661895752
09/18/2019,300.49,301.22,298.24,301.1,74192091,61.7315597721269,2.50763819943381,0.812146975963267,1.69549122347055,299.045955605585,293.754480586069,89.0779248057133,89.9749730156531,305.411397290229,284.612602709772,13.721706552359,14.8399000167847,17.13698387146
09/19/2019,301.53,302.63,300.7103,301.08,78099215,61.6764962236033,2.53160638708403,0.668892130890783,1.86271425619324,299.415781859115,293.99466155046,89.830895795247,89.6059294184749,306.094981164607,284.792018835393,13.5348537726219,14.825400352478,17.1933135986328
09/20/2019,300.36,300.67,297.41,298.28,97455979,54.365255286392,2.29817284308251,0.348366869511415,1.9498059735711,299.209276066549,294.135164450445,81.809070408419,86.905963669793,306.360758823693,285.118241176307,14.0586087682101,14.8220996856689,17.7874088287354
09/23/2019,297.55,299,297.27,298.21,47541321,54.192300064772,2.08350926481256,0.106962632993173,1.97654663181939,299.027589508994,294.268765616004,72.1382289416845,81.2593983817834,305.816574077719,286.998425922281,9.84717668473924,14.8220996856689,17.5958709716797
09/24/2019,299.41,299.84,294.81,295.87,97367568,48.6235076131997,1.70491518765164,-0.217305155334202,1.92222034298584,298.453482325541,294.321265104004,50.6984126984126,68.2152373495053,305.393547701353,288.208452298648,9.91276627277739,14.8297004699707,18.1506004333496
09/25/2019,295.96,298.11,294.33,297.62,73434081,52.5505158988106,1.52846780312211,-0.315002031890981,1.84346983501309,298.301940084534,294.429420346496,38.767019667171,53.8678871024226,304.624476324423,290.052523675578,9.83244904404518,14.8189001083374,17.8046340942383
09/26/2019,297.63,297.86,295.45,297,58722357,51.0614003034141,1.32334842432408,-0.41609712855121,1.73944555287529,298.065223705527,294.513701646611,28.7469287469289,39.4041203708374,303.92260955232,291.565390447681,9.72746476828634,14.8201999664307,17.9603996276855
09/27/2019,297.83,297.9465,293.69,295.4,84781110,47.3337487788619,1.01992613695438,-0.575615532736727,1.59554166969111,297.58063757725,294.542760609017,30.0313234142522,32.5150906094506,303.704036002647,292.065963997353,9.03618928715549,14.7822999954224,18.1542224884033
09/30/2019,295.97,297.55,295.92,296.77,52562761,50.6554964353993,0.879866782041347,-0.57253991011981,1.45240669216116,297.433248926841,294.615784851344,28.4950343773872,29.091095512856,303.393953428866,292.808046571134,9.14562283701345,14.7855997085571,17.7229881286621
10/01/2019,297.74,298.455,293,293.24,89900420,43.1105432704311,0.478511255747208,-0.779116349131159,1.25762760487837,296.670840031051,294.5706771513,18.284260268993,25.603539353544,302.899527147671,293.55247285233,9.94741242726788,14.7983999252319,18.503927230835
