Date,Time,Open,High,Low,Close,Up,Down
7/10/2020,12:55,1433.71,1443,1431.27,1442.08,102190,106662
7/10/2020,13:00,1442.36,1455.99,1442.36,1455.89,164219,137503
7/10/2020,13:05,1455.48,1466.56,1446.02,1465.54,182066,158477
7/10/2020,13:10,1465.1,1483.58,1460.5,1474,242667,242314
7/10/2020,13:15,1474,1481.18,1466,1480,179735,172916
7/10/2020,13:20,1480,1481.25,1468,1474.88,120800,132798
7/10/2020,13:25,1474.73,1488,1469.49,1480.38,166688,156884
7/10/2020,13:30,1480.18,1496,1479.61,1490.47,159127,131510
7/10/2020,13:35,1490.28,1494.52,1481.5,1484.09,134249,144169
7/10/2020,13:40,1484.69,1486.99,1473.01,1485.01,117969,114549
7/10/2020,13:45,1483.88,1488.88,1479.38,1488.34,78457,75453
7/10/2020,13:50,1488.64,1488.66,1479.13,1485.86,76350,110710
7/10/2020,13:55,1485.77,1494,1483.81,1490.95,97820,78537
7/10/2020,14:00,1491.07,1495,1485.5,1490,90416,76524
7/10/2020,14:05,1490.29,1496,1488,1492.19,76776,67750
7/10/2020,14:10,1492.53,1492.53,1479.16,1483.57,68611,100603
7/10/2020,14:15,1483.99,1497.96,1483.25,1496.96,88356,55626
7/10/2020,14:20,1495.84,1496.95,1490,1491.01,71076,69293
7/10/2020,14:25,1491.79,1492.47,1482.76,1485.53,50847,70456
7/10/2020,14:30,1485.22,1495,1482.69,1493.87,89677,63502
7/10/2020,14:35,1493,1495.53,1488.56,1494.2,54918,60664
7/10/2020,14:40,1493.73,1496,1491,1495.01,57294,49109
7/10/2020,14:45,1495.4,1495.66,1490.4,1494.37,46288,53169
7/10/2020,14:50,1494.23,1499.21,1486.13,1491.33,123352,126488
7/10/2020,14:55,1491.4,1494.91,1489.69,1493.51,38380,39183
7/10/2020,15:00,1492.95,1495.5,1490.48,1493.45,42428,44297
7/10/2020,15:05,1492.5,1493.93,1489,1493.9,50639,66160
7/10/2020,15:10,1493.73,1503.9,1493.49,1503.77,165467,116661
7/10/2020,15:15,1502.91,1517.08,1502.91,1516.72,164408,143521
7/10/2020,15:20,1516.98,1517.81,1508.12,1511.27,129281,144244
7/10/2020,15:25,1511.64,1517.35,1511.4,1514.05,80589,71909
7/10/2020,15:30,1514.03,1536.28,1513.78,1535.06,189225,143090
7/10/2020,15:35,1534.75,1544,1527.35,1540.33,233039,203671
7/10/2020,15:40,1540.39,1540.99,1523.75,1529.52,131670,140413
7/10/2020,15:45,1529.3,1533,1521.3,1531.49,97692,97918
7/10/2020,15:50,1531.96,1538,1530.12,1535.07,138014,113052
7/10/2020,15:55,1535.95,1538.77,1530.21,1534.34,89029,94514
7/10/2020,16:00,1533.75,1548.92,1533.1,1546.01,273830,231110
7/13/2020,09:35,1659,1721.1,1648.51,1700.15,638267,415410
7/13/2020,09:40,1700.76,1747.58,1700.02,1724.64,337945,344736
7/13/2020,09:45,1723,1755.52,1723,1751.81,284497,273430
7/13/2020,09:50,1752.89,1794.99,1745,1751.77,263384,301006
7/13/2020,09:55,1751.06,1753.37,1715,1727.46,233748,257377
7/13/2020,10:00,1726.05,1742,1701.13,1711.48,220191,229639
7/13/2020,10:05,1713.87,1727.98,1705,1723,152698,159117
7/13/2020,10:10,1723.02,1747.75,1720,1747.14,181239,169075
7/13/2020,10:15,1747.75,1748.8,1724.42,1727.1,108849,138064
7/13/2020,10:20,1726.42,1737.49,1717.15,1718.92,87404,98679
7/13/2020,10:25,1718.08,1737,1716.51,1733.56,94622,90525
7/13/2020,10:30,1732.71,1747,1724,1739.75,129181,105587
7/13/2020,10:35,1740.25,1760.71,1739.18,1758,155146,128139
7/13/2020,10:40,1758,1760,1746.32,1755.67,94643,95617
7/13/2020,10:45,1757.73,1775,1753.38,1773.67,143036,118448
7/13/2020,10:50,1773.49,1774.29,1753.57,1764.18,104379,101412
7/13/2020,10:55,1763.71,1766.71,1748,1753.69,85248,87193
7/13/2020,11:00,1753.23,1768.95,1752,1765.32,75795,74084
7/13/2020,11:05,1764.78,1765.49,1756.11,1762.99,66582,66025
7/13/2020,11:10,1763.43,1767.65,1760.1,1761.26,52758,59677
7/13/2020,11:15,1761.46,1772.99,1761.46,1767.27,84326,77654
7/13/2020,11:20,1767.27,1768.44,1756,1761.22,56203,75634
7/13/2020,11:25,1760.6,1763.49,1752.13,1753.93,64649,79764
7/13/2020,11:30,1752.69,1762.35,1750,1759.86,64144,62329
7/13/2020,11:35,1760.58,1761.79,1753,1753.56,37734,49590
7/13/2020,11:40,1753.23,1765,1753.23,1761.46,65968,48504
7/13/2020,11:45,1762.38,1764.9,1738,1744.79,83154,116764
7/13/2020,11:50,1744.99,1746.51,1718.24,1731.06,132951,170089
7/13/2020,11:55,1733.53,1738.03,1727,1728.5,78001,82825
7/13/2020,12:00,1728.31,1743.52,1726.83,1742.12,70181,63417
7/13/2020,12:05,1742.12,1748.88,1738.25,1743.15,80444,70190
7/13/2020,12:10,1743.42,1744.88,1738.26,1741.94,39560,41214
7/13/2020,12:15,1741.69,1742,1726,1730,41848,65244
7/13/2020,12:20,1730.9,1739.47,1728.86,1737.03,36601,56728
7/13/2020,12:25,1738.64,1741.09,1733,1736.51,46386,43622
7/13/2020,12:30,1738.54,1739.16,1732,1736.71,20678,28737
7/13/2020,12:35,1737.5,1738.08,1728,1728.72,26048,40227
7/13/2020,12:40,1728.3,1728.76,1715,1725,71775,82321
7/13/2020,12:45,1724.17,1724.58,1708,1716,74659,88608
7/13/2020,12:50,1716.7,1724.93,1692.01,1694.3,95341,150856
7/13/2020,12:55,1694.5,1703.08,1682.91,1686,123094,126964
7/13/2020,13:00,1686.76,1690.01,1665.02,1665.38,122688,171118
7/13/2020,13:05,1666.41,1679.03,1652.14,1670.81,185872,200766
7/13/2020,13:10,1670.2,1694,1666.7,1684.56,164851,159013
7/13/2020,13:15,1682.4,1690,1666.88,1670.88,106578,107623
7/13/2020,13:20,1669.62,1687.29,1669.62,1685.74,95497,78845
7/13/2020,13:25,1686.5,1706.72,1683,1700.64,130106,116608
7/13/2020,13:30,1701.4,1704.56,1692.01,1700.72,73697,73658
7/13/2020,13:35,1701.7,1707.8,1697,1699.79,79874,78705
7/13/2020,13:40,1699.88,1707,1680.11,1680.11,86907,95508
7/13/2020,13:45,1680.01,1683.46,1665,1668.77,76556,89550
7/13/2020,13:50,1667.71,1673.63,1639.02,1656.02,138434,165963
7/13/2020,13:55,1655.1,1668.56,1653.96,1659.63,97407,113923
7/13/2020,14:00,1659.26,1659.65,1605,1613.17,124317,176709
7/13/2020,14:05,1612.36,1627.88,1538,1554,244743,327814
7/13/2020,14:10,1552.57,1581.09,1505,1533.49,238759,244881
7/13/2020,14:15,1535.47,1563.83,1506.81,1559,189344,190207
7/13/2020,14:20,1558.93,1602.09,1558.8,1596.27,207093,177215
7/13/2020,14:25,1599.85,1601.51,1563.66,1571.49,108344,112648
7/13/2020,14:30,1568.51,1584.05,1536.91,1557.38,98171,97816
7/13/2020,14:35,1557.83,1583.97,1551,1565,85473,87103
7/13/2020,14:40,1565,1575,1545,1570,87879,76169
7/13/2020,14:45,1570.7,1601.25,1570.7,1596.02,135706,105731
7/13/2020,14:50,1594.09,1603.77,1566.55,1595.94,103825,89848
7/13/2020,14:55,1594.93,1622.49,1590.1,1622,128360,116705
7/13/2020,15:00,1622.48,1628.43,1607.06,1611.19,86832,109995
7/13/2020,15:05,1611.28,1614.14,1574.49,1582.1,78705,105556
7/13/2020,15:10,1580.97,1594.99,1573.05,1583,64583,58882
7/13/2020,15:15,1582,1595,1571,1588.98,60745,60258
7/13/2020,15:20,1588.99,1589.26,1558,1558.69,39873,69766
7/13/2020,15:25,1558.38,1569.65,1528.04,1534.69,100675,125681
7/13/2020,15:30,1534.2,1569.95,1528,1551.91,110584,96072
7/13/2020,15:35,1554.04,1564,1529.8,1530.65,77682,95573
7/13/2020,15:40,1531.15,1550.78,1527.34,1536.6,91051,91441
7/13/2020,15:45,1536.6,1567.57,1528,1548.92,113643,105209
7/13/2020,15:50,1547.38,1555,1525.61,1525.61,69578,93810
7/13/2020,15:55,1525.61,1534.19,1502,1502,107486,135587
7/13/2020,16:00,1501.15,1504.42,1471.11,1495.36,207617,207525
7/14/2020,09:35,1555.42,1571.19,1518,1562.32,372435,279427
7/14/2020,09:40,1561.31,1590,1556.93,1579,233544,224891
7/14/2020,09:45,1577.48,1588,1572.34,1578,164867,166532
7/14/2020,09:50,1578.34,1579.86,1533.89,1536.3,130401,173709
7/14/2020,09:55,1535.93,1543.2,1479.71,1510.07,247283,299841
7/14/2020,10:00,1507.61,1529,1493.02,1522.57,186228,181849
7/14/2020,10:05,1523.24,1532.12,1495,1505.94,118721,128471
7/14/2020,10:10,1504.26,1512.99,1462.9,1470,136327,174805
7/14/2020,10:15,1471.47,1489.99,1452,1453.49,175236,194480
7/14/2020,10:20,1453.07,1475,1431,1463.25,210068,239186
7/14/2020,10:25,1464,1493,1460.02,1483.5,149012,133615
7/14/2020,10:30,1482.34,1489,1473,1480.19,88369,102387
7/14/2020,10:35,1482.29,1518.87,1482.29,1509.54,203159,139083
7/14/2020,10:40,1509.74,1518.99,1502,1503.23,83278,92242
7/14/2020,10:45,1503.23,1528.7,1502.19,1517.47,112793,101983
7/14/2020,10:50,1519.81,1543.67,1513.26,1543.67,130872,101703
7/14/2020,10:55,1542.36,1558.11,1536.53,1556.01,121667,117011
7/14/2020,11:00,1555.25,1557.09,1523.58,1525.66,93937,105927
7/14/2020,11:05,1526.8,1532.62,1516.89,1523.99,92377,103842
7/14/2020,11:10,1521.07,1524.25,1504.3,1522.98,79181,86949
7/14/2020,11:15,1522.55,1525.5,1514,1517.16,37789,50622
7/14/2020,11:20,1517.85,1525,1510.1,1523.36,62617,48850
7/14/2020,11:25,1523.89,1528,1517,1518.07,53075,57102
7/14/2020,11:30,1518.51,1537.8,1518.51,1535.79,62499,49515
7/14/2020,11:35,1535.2,1543.33,1525.26,1537,83708,71456
7/14/2020,11:40,1537.02,1545.17,1531.18,1531.18,58596,62180
7/14/2020,11:45,1531,1538,1526,1530.62,62270,58433
7/14/2020,11:50,1528,1532.02,1515,1528.02,51362,53003
7/14/2020,11:55,1529.7,1530.13,1519.48,1521.76,30703,26851
7/14/2020,12:00,1521.3,1523,1496.26,1512.11,59191,75347
7/14/2020,12:05,1512,1518,1508.21,1516.27,42509,32747
7/14/2020,12:10,1516.06,1518.9,1494.25,1495.99,57831,70378
7/14/2020,12:15,1498.23,1507.47,1496.03,1502.08,52735,51071
7/14/2020,12:20,1502.4,1528,1500,1525.59,75417,86228
7/14/2020,12:25,1526.22,1533.58,1520.57,1523.55,62102,56575
7/14/2020,12:30,1524.21,1530,1513.69,1516.16,40372,40233
7/14/2020,12:35,1517,1523.53,1513,1515.52,24601,25760
7/14/2020,12:40,1514.91,1525,1514.91,1523.61,32445,27736
7/14/2020,12:45,1523.29,1525,1510.35,1513.71,18785,30883
7/14/2020,12:50,1512.98,1520,1511.67,1515.04,16783,21533
7/14/2020,12:55,1515.22,1516.22,1501.5,1502.34,20302,30964
7/14/2020,13:00,1501,1507.8,1495,1500.59,48106,60887
7/14/2020,13:05,1500.01,1504.28,1482.52,1492.15,70850,88944
7/14/2020,13:10,1491.24,1501.55,1487.78,1494.69,48776,53133
7/14/2020,13:15,1493,1513.75,1490.29,1511.58,67413,49251
7/14/2020,13:20,1508.66,1513,1498.12,1500.04,32921,37554
7/14/2020,13:25,1499.02,1509.2,1498.1,1507.86,38362,20325
7/14/2020,13:30,1507.86,1519.5,1507.15,1510.6,64071,53546
7/14/2020,13:35,1510.61,1523,1510.3,1517.24,42762,43505
7/14/2020,13:40,1517.23,1521.2,1512,1514.31,28867,26527
7/14/2020,13:45,1514.92,1537,1514.13,1535.35,90118,77026
7/14/2020,13:50,1535,1535.46,1524.72,1526.05,57926,63691
7/14/2020,13:55,1526.53,1529.25,1516.75,1526.63,64430,56600
7/14/2020,14:00,1528.3,1532.7,1510,1514.91,51330,69190
7/14/2020,14:05,1515.05,1526,1510.1,1522,31389,34330
7/14/2020,14:10,1522.04,1522.45,1511.5,1519.34,18371,22521
7/14/2020,14:15,1519.93,1525,1518.01,1523.78,27770,26544
7/14/2020,14:20,1524.47,1529.78,1520.04,1523.5,44023,34706
7/14/2020,14:25,1524.31,1525,1520.77,1523.11,17695,14743
7/14/2020,14:30,1523.86,1525,1512.5,1517.13,22033,35831
7/14/2020,14:35,1519,1519.74,1507,1511.83,21855,27138
7/14/2020,14:40,1512.69,1515,1507.84,1507.84,24190,18291
7/14/2020,14:45,1508.06,1515,1507.9,1514.62,34235,21995
7/14/2020,14:50,1514.94,1515,1500,1500.4,29187,42076
7/14/2020,14:55,1500.76,1505.89,1497.88,1504.3,30979,32347
7/14/2020,15:00,1503.37,1514.69,1500,1510.5,46715,31308
7/14/2020,15:05,1511.03,1514,1502.01,1505,25043,20174
7/14/2020,15:10,1504.27,1505.28,1494,1498.23,55190,44773
7/14/2020,15:15,1497.39,1501.66,1492.09,1493.3,24360,38199
7/14/2020,15:20,1493.1,1496,1485.11,1495.05,67011,54301
7/14/2020,15:25,1496,1501.47,1492,1500,57763,42796
7/14/2020,15:30,1499.62,1505,1491,1498.15,54047,58386
7/14/2020,15:35,1498.22,1510,1496.32,1508.3,48043,35480
7/14/2020,15:40,1508.59,1517,1502.13,1515.51,59617,35310
7/14/2020,15:45,1515.62,1533,1513,1513.54,82022,98837
7/14/2020,15:50,1514.97,1516.17,1507.21,1512.5,69326,51983
7/14/2020,15:55,1512,1526.05,1512,1518.04,74875,71658
7/14/2020,16:00,1518.04,1518.22,1503.62,1516.39,86318,119570
7/15/2020,09:35,1542.37,1545,1510.1,1512.28,152548,261769
7/15/2020,09:40,1512.57,1512.66,1483.8,1494.29,167124,220425
7/15/2020,09:45,1495,1522,1492.01,1518.59,161062,151100
7/15/2020,09:50,1518.89,1518.89,1499,1513.98,81714,85536
7/15/2020,09:55,1512.7,1527.35,1508,1513.81,82486,78036
7/15/2020,10:00,1514,1516.27,1501.26,1504.93,54248,64866
7/15/2020,10:05,1503.63,1510.03,1496,1497.5,64186,75705
7/15/2020,10:10,1497.2,1513,1497.2,1508.39,51467,51776
7/15/2020,10:15,1508,1508,1498.8,1504.88,30149,39635
7/15/2020,10:20,1505.21,1508.44,1498,1504.76,43567,47179
7/15/2020,10:25,1505.1,1518,1501.99,1512.24,77598,74923
7/15/2020,10:30,1512.85,1519.86,1509.05,1509.49,48655,50141
7/15/2020,10:35,1510.43,1513.88,1501.86,1504.97,43054,46246
7/15/2020,10:40,1504.49,1509.01,1500.93,1501.01,28906,32709
7/15/2020,10:45,1501.49,1503.87,1494,1497,74845,88417
7/15/2020,10:50,1497.99,1506.4,1496,1502.76,47691,40392
7/15/2020,10:55,1502.97,1506,1498.25,1500.33,29562,41069
7/15/2020,11:00,1500.4,1501.91,1491.58,1493.71,46650,62884
7/15/2020,11:05,1494.78,1497.25,1487.7,1490.19,49483,65142
7/15/2020,11:10,1491.99,1497,1484.28,1490.82,86752,70323
7/15/2020,11:15,1490.65,1494.8,1486.86,1492.01,40713,43798
7/15/2020,11:20,1491.71,1492.32,1475.66,1476.56,56759,78355
7/15/2020,11:25,1475.59,1481.22,1466,1476,90168,92760
7/15/2020,11:30,1475.63,1492.63,1472,1491.22,78330,75573
7/15/2020,11:35,1491.96,1492.01,1484.61,1485.31,36008,39420
7/15/2020,11:40,1486.17,1487.01,1473.9,1474.87,35223,40662
7/15/2020,11:45,1474.24,1481.28,1471.92,1472.06,49815,48755
7/15/2020,11:50,1472.06,1476,1460,1467.13,79807,83330
7/15/2020,11:55,1468.03,1473.55,1464,1473.55,68029,57205
7/15/2020,12:00,1473.35,1473.42,1458,1458.01,40682,58749
7/15/2020,12:05,1458.59,1467.59,1457,1463.3,57950,56581
7/15/2020,12:10,1462.79,1477.72,1462.09,1473.96,64897,54261
7/15/2020,12:15,1473.42,1474.1,1467.87,1470.13,34392,42222
7/15/2020,12:20,1470.49,1487.45,1468.87,1485,76370,71405
7/15/2020,12:25,1484.59,1487.77,1476.01,1477.93,35561,49650
7/15/2020,12:30,1478,1493,1477.67,1490.89,53297,37463
7/15/2020,12:35,1490.82,1495.97,1486.29,1490.71,45127,40346
7/15/2020,12:40,1490.74,1503,1488.43,1496.5,80168,55934
7/15/2020,12:45,1496.43,1502.5,1493.75,1502.07,44794,36267
7/15/2020,12:50,1502.09,1511.76,1500.85,1505.73,81197,73928
7/15/2020,12:55,1505.84,1508.06,1502.58,1506.64,36885,40468
7/15/2020,13:00,1507,1515,1504.27,1513.11,50281,43096
7/15/2020,13:05,1513.58,1513.97,1497,1499.16,56643,56259
7/15/2020,13:10,1500.63,1507,1495.45,1507,37267,37713
7/15/2020,13:15,1507.01,1512,1500.4,1505.58,35722,36360
7/15/2020,13:20,1505.81,1510.9,1501.07,1501.78,26446,24258
7/15/2020,13:25,1502.15,1504.83,1499.69,1500.92,20682,24817
7/15/2020,13:30,1501.47,1503,1492.6,1500.03,32102,34095
7/15/2020,13:35,1500.39,1506.95,1499.1,1504.39,34116,25704
7/15/2020,13:40,1505,1508,1501.6,1501.6,29802,24621
7/15/2020,13:45,1502.2,1505.33,1500.66,1503.96,15764,14414
7/15/2020,13:50,1504.45,1508.5,1503.06,1503.06,27061,21634
7/15/2020,13:55,1503.25,1504.94,1496.43,1497.36,28249,32214
7/15/2020,14:00,1497.47,1502,1497.17,1500.4,33113,35002
7/15/2020,14:05,1500,1504,1494.09,1502.5,42539,33960
7/15/2020,14:10,1502.5,1507.22,1500.26,1506.79,29029,28019
7/15/2020,14:15,1507,1507.42,1501.48,1501.62,15333,20472
7/15/2020,14:20,1501.95,1505.57,1500,1502.02,17032,20120
7/15/2020,14:25,1501.55,1505,1501,1505,14932,9076
7/15/2020,14:30,1504.52,1507.04,1501,1506.15,28374,18575
7/15/2020,14:35,1506.05,1509.87,1505.09,1508.62,26360,27283
7/15/2020,14:40,1509,1510.99,1505.64,1510.99,34983,15332
7/15/2020,14:45,1510.42,1519.88,1510.42,1514.51,66792,48693
7/15/2020,14:50,1514.52,1520.5,1514,1518.98,43312,33179
7/15/2020,14:55,1518.85,1519.29,1506.14,1507,32640,53097
7/15/2020,15:00,1507.74,1513.05,1507.23,1509.49,27551,29235
7/15/2020,15:05,1509.21,1516,1508.13,1515.1,23549,20010
7/15/2020,15:10,1514.62,1515,1508.17,1512.72,17328,25064
7/15/2020,15:15,1511.26,1512.21,1506.77,1508.02,15270,16972
7/15/2020,15:20,1507.76,1512.26,1503,1512.26,26133,33428
7/15/2020,15:25,1512.39,1513.74,1510.46,1511.54,15054,16451
7/15/2020,15:30,1510.99,1519.03,1509.77,1519.03,33798,23254
7/15/2020,15:35,1518.98,1530.12,1517.57,1528.99,88156,57215
7/15/2020,15:40,1529.3,1537.32,1528.29,1532.06,58799,55279
7/15/2020,15:45,1531.65,1535.82,1526.26,1534.83,45701,47790
7/15/2020,15:50,1534.5,1550,1534.11,1548.94,103296,82457
7/15/2020,15:55,1548.34,1548.34,1538.38,1542.61,56755,58498
7/15/2020,16:00,1542.45,1548.68,1542.08,1546.88,116889,104462
7/16/2020,09:35,1478.99,1497.98,1470,1492.51,128980,201488
7/16/2020,09:40,1493.99,1517.8,1486.5,1514.54,176545,142569
7/16/2020,09:45,1514.58,1518.8,1500.11,1506.42,102483,103929
7/16/2020,09:50,1503.99,1508.38,1495.31,1506.7,94799,98762
7/16/2020,09:55,1506.75,1507.98,1487.5,1493.39,63815,71920
7/16/2020,10:00,1492.52,1492.52,1477.72,1482.31,72195,86945
7/16/2020,10:05,1482.76,1485.88,1467.96,1476.89,80263,103969
7/16/2020,10:10,1477,1479.51,1466,1476.54,69857,80917
7/16/2020,10:15,1476.99,1483.93,1473.15,1481,66226,65615
7/16/2020,10:20,1481.24,1490,1476.48,1482,73085,61827
7/16/2020,10:25,1480.78,1488.53,1477.19,1479.01,44536,55569
7/16/2020,10:30,1478.26,1483.24,1473.02,1483.12,48584,40484
7/16/2020,10:35,1482.74,1483.28,1475.04,1483,35888,34968
7/16/2020,10:40,1483.41,1492.99,1482.71,1488.97,80397,73876
7/16/2020,10:45,1488.85,1498.2,1487.99,1496.8,77353,81417
7/16/2020,10:50,1496.65,1500.63,1490.25,1492.47,62160,65499
7/16/2020,10:55,1492.72,1496.89,1490.09,1496.55,46211,43017
7/16/2020,11:00,1496.01,1496.89,1479.16,1480.99,55515,62650
7/16/2020,11:05,1481.53,1484.85,1474,1479.45,50344,56462
7/16/2020,11:10,1478.72,1481.32,1473.62,1476.26,56036,60579
7/16/2020,11:15,1476.08,1481.92,1474.63,1478.92,54068,45739
7/16/2020,11:20,1479.2,1483.9,1474.93,1481.47,48836,41326
7/16/2020,11:25,1481.69,1487.38,1480.04,1483.42,42476,46418
7/16/2020,11:30,1484,1489.45,1482.94,1486.56,53416,40415
7/16/2020,11:35,1486.69,1487.47,1482.3,1485.29,26026,26108
7/16/2020,11:40,1486.19,1492,1483.5,1490.69,38486,31473
7/16/2020,11:45,1490.74,1490.74,1480,1480,28142,45117
7/16/2020,11:50,1480.13,1483.77,1478.1,1481.56,28966,33753
7/16/2020,11:55,1481.57,1484.65,1480.12,1482.51,31461,28498
7/16/2020,12:00,1482.75,1487,1482.75,1486.23,32350,27692
7/16/2020,12:05,1486.48,1488.3,1483,1486.67,26379,28650
7/16/2020,12:10,1487.47,1488.84,1484.59,1487.69,21818,28172
7/16/2020,12:15,1487.33,1495.46,1485.37,1490.65,58929,44461
7/16/2020,12:20,1491.11,1498.75,1490.44,1497.35,45064,39427
7/16/2020,12:25,1498,1498,1491.06,1494.52,36712,38794
7/16/2020,12:30,1494,1494.47,1489.34,1490.99,14852,22458
7/16/2020,12:35,1490.49,1498.95,1488.78,1498.02,37041,29251
7/16/2020,12:40,1497.14,1505.12,1497.14,1503.46,78930,57805
7/16/2020,12:45,1503.06,1510.68,1501.97,1509.86,63119,55772
7/16/2020,12:50,1510,1510.45,1504.03,1507.66,33838,40177
7/16/2020,12:55,1507.7,1519.8,1505.77,1514.58,86639,59604
7/16/2020,13:00,1514.68,1515.3,1507.39,1509,49552,56159
7/16/2020,13:05,1509.44,1513,1506.88,1508.93,37811,41102
7/16/2020,13:10,1508.79,1526.27,1508.5,1526.19,80296,50929
7/16/2020,13:15,1526.59,1531.19,1520.07,1530.79,61882,53362
7/16/2020,13:20,1530.73,1531.71,1521.33,1522.86,39035,47065
7/16/2020,13:25,1522.21,1523.56,1518.5,1522.09,36342,36439
7/16/2020,13:30,1522.29,1525.25,1520.43,1525.25,36756,35727
7/16/2020,13:35,1525.7,1527,1510.25,1513.23,56614,72211
7/16/2020,13:40,1512.93,1516.7,1510,1512.12,49563,40799
7/16/2020,13:45,1512.25,1514.1,1503.58,1507.69,53289,63366
7/16/2020,13:50,1508.01,1517,1507.3,1515.09,51688,39669
7/16/2020,13:55,1515.68,1516.02,1509.69,1512.77,22157,22371
7/16/2020,14:00,1512.51,1512.77,1504.75,1504.78,24761,26849
7/16/2020,14:05,1505.01,1513.54,1504.54,1509.65,23509,27650
7/16/2020,14:10,1510.44,1514.69,1508.09,1511.78,24932,19756
7/16/2020,14:15,1511.28,1514.7,1510.01,1513.41,23741,21789
7/16/2020,14:20,1512.75,1513.45,1507.66,1509.06,19107,21798
7/16/2020,14:25,1508.05,1511.56,1508,1510.26,18448,15270
7/16/2020,14:30,1510.5,1513.99,1509.64,1513.95,19241,14712
7/16/2020,14:35,1513.99,1522.99,1513.64,1522.62,56632,38470
7/16/2020,14:40,1522.88,1528.78,1520.15,1523.48,65501,53345
7/16/2020,14:45,1523.01,1525,1518.2,1518.69,33073,38386
7/16/2020,14:50,1518.7,1518.95,1510.04,1510.13,52229,47835
7/16/2020,14:55,1510.91,1514.25,1506.26,1506.65,40371,40859
7/16/2020,15:00,1507.09,1510.25,1501.14,1503.74,42518,44907
7/16/2020,15:05,1504.23,1513.5,1503.88,1513.38,49751,49539
7/16/2020,15:10,1513.18,1514.54,1509,1510.39,21602,29714
7/16/2020,15:15,1509.49,1510.22,1503.2,1504.69,29245,31479
7/16/2020,15:20,1504.25,1512.88,1503.2,1511.51,36085,36574
7/16/2020,15:25,1511.63,1516.89,1510.38,1514.99,37157,32418
7/16/2020,15:30,1514.28,1521.51,1510.83,1520.95,50757,32046
7/16/2020,15:35,1520.95,1521.58,1516.52,1519.88,34531,32246
7/16/2020,15:40,1519.7,1524.16,1516.49,1516.76,45751,39671
7/16/2020,15:45,1516.98,1517.74,1499,1499.47,70033,89169
7/16/2020,15:50,1500,1505,1492.63,1494.01,55000,65095
7/16/2020,15:55,1493,1502.5,1490,1501.38,68888,61545
7/16/2020,16:00,1501.57,1502.5,1494.72,1500.82,45399,59440
7/17/2020,09:35,1512.83,1537.51,1512,1521.19,204214,133268
7/17/2020,09:40,1522.17,1525,1509.2,1514.95,88713,83439
7/17/2020,09:45,1514.08,1518.39,1503,1504.5,55830,50572
7/17/2020,09:50,1504.3,1509.97,1500.2,1507.07,62276,59957
7/17/2020,09:55,1507.9,1519,1507.9,1515.38,62158,60069
7/17/2020,10:00,1515.22,1521.55,1512.06,1518.25,76514,45207
7/17/2020,10:05,1517.25,1518.9,1503.91,1508.44,52569,67774
7/17/2020,10:10,1508.08,1511.4,1501,1501.66,37885,57437
7/17/2020,10:15,1501.57,1507,1497.6,1504.8,53401,68022
7/17/2020,10:20,1504.83,1508.68,1499,1500.28,41412,41265
7/17/2020,10:25,1500,1503.85,1493.6,1494.48,40395,50001
7/17/2020,10:30,1494.48,1497.33,1490,1496.48,48130,80738
7/17/2020,10:35,1496.46,1497.95,1490.01,1497.42,33521,35036
7/17/2020,10:40,1497.56,1505.96,1497.02,1502.88,55601,62341
7/17/2020,10:45,1503,1509.09,1502.8,1502.8,55922,52038
7/17/2020,10:50,1502.91,1514.23,1501.4,1512.07,61098,45862
7/17/2020,10:55,1511.45,1514.39,1506.11,1507.14,38890,37190
7/17/2020,11:00,1507,1511.54,1504.24,1504.54,30050,34009
7/17/2020,11:05,1504.39,1511.67,1504,1508.65,29833,28653
7/17/2020,11:10,1508.04,1509.95,1505.3,1509.95,21154,20129
7/17/2020,11:15,1509.77,1513.77,1506,1507.01,45017,42016
7/17/2020,11:20,1507.01,1509.33,1505.34,1506.25,24122,23501
7/17/2020,11:25,1506.04,1507.41,1503,1504.41,24435,29153
7/17/2020,11:30,1504.95,1508,1503.86,1506.64,22712,20905
7/17/2020,11:35,1507.31,1507.46,1501.54,1501.96,20783,19346
7/17/2020,11:40,1501.99,1506.43,1501.99,1503.41,19288,17274
7/17/2020,11:45,1503.67,1507,1500.03,1500.21,27453,24610
7/17/2020,11:50,1500.03,1500.85,1494.45,1498.44,41042,42529
7/17/2020,11:55,1498.71,1503.58,1497.14,1502.72,27851,24220
7/17/2020,12:00,1502.68,1505.39,1500.43,1503.23,26361,25642
7/17/2020,12:05,1503.28,1507,1501.5,1505.57,22769,21154
7/17/2020,12:10,1506,1509.65,1504.31,1509.32,38116,16978
7/17/2020,12:15,1509.33,1512,1507,1507.89,36133,38820
7/17/2020,12:20,1507.45,1509.9,1506.46,1506.87,15816,13879
7/17/2020,12:25,1506.94,1507.86,1505.1,1505.98,15795,17484
7/17/2020,12:30,1506.45,1507.92,1504.57,1506.29,11726,10311
7/17/2020,12:35,1506.31,1509.83,1506.01,1508.44,16144,11561
7/17/2020,12:40,1508.68,1515.51,1508.51,1512.73,70726,43809
7/17/2020,12:45,1512.67,1516,1510.88,1511.61,37892,39716
7/17/2020,12:50,1511.56,1514,1510,1511.85,16563,16528
7/17/2020,12:55,1511.87,1512,1507.73,1508.38,16374,21207
7/17/2020,13:00,1508.76,1509.62,1505.17,1508.05,27554,28890
